ImageNumber,ObjectNumber,AreaShape_Area,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_Center_Z,AreaShape_Compactness,AreaShape_Eccentricity,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,Classify_Row0,Classify_Row1,Classify_Row2,Classify_Row3,Classify_Row4,Classify_Row5,Classify_Row6,Location_Center_X,Location_Center_Y,Number_Object_Number,Parent_NaturalSpots
1,11,7320,972.0,332.0,1.0,1.4713865374374782,0.25669418759411217,1.0,0.5260510240747395,0.15798301524822306,118.88156819769426,129.3560976529518,18.384776310850235,6.194987527005962,5.656854249492381,109.66573895227471,114.89816505403411,82.86105332472751,763.0539999999975,0.665182425371439,0,0,1,0,0,0,0,949.8774590163935,351.8506830601093,11,11
1,12,3301,1160.0,340.0,1.0,3.0523566076296773,0.7751216052161092,5.0,0.26642453591606136,0.14738451832938043,135.1890829119455,135.6244815658294,13.0,4.543975947827282,4.0,82.79314589990925,85.41409488617737,22.751285153678584,530.5199999999984,0.3790331840624642,0,0,1,0,0,0,0,1161.36261738867,337.93517116025447,12,12
1,13,15196,86.0,536.0,1.0,1.0036099479721934,0.3860974594846275,1.0,0.7753456809020869,0.8806685210863259,144.5878197724768,145.08618128546908,66.03029607687671,23.169917731290457,20.396078054371138,132.93607486307093,133.37619026918594,45.853432613755864,465.65399999999863,0.9862089106661903,0,0,0,1,0,0,0,89.27592787575678,538.6542511187155,13,13
1,14,13809,304.0,544.0,1.0,1.0023015892541578,0.34297953374342544,1.0,0.7633499170812603,0.8587873707036581,136.59118430139668,136.48443134658254,63.60031446463138,22.06947994438133,19.4164878389476,127.27922061357856,128.30595595180884,46.60995375317096,449.51399999999876,0.9831618667900752,0,0,0,1,0,0,0,305.1913969150554,545.0166558041857,14,14
1,15,13086,518.0,549.0,1.0,1.0018796271795158,0.31252573732000255,1.0,0.7684086905460952,0.8540971959912707,132.2426181180058,132.6386067478093,62.03224967708329,21.44191714865339,18.920814112561743,124.93286787915368,125.61849178243662,48.43340182751423,438.7879999999988,0.982358681780647,0,0,0,1,0,0,0,518.9727953538132,550.1079779917469,15,15
1,16,12877,757.0,574.0,1.0,1.0050244211388748,0.3220577425272552,0.0,0.7678592725104353,0.7741200512192679,131.59806227630685,133.75350462698165,33.54101966249684,15.409428159296494,15.231546211727817,124.56821978060995,124.58652113777295,58.04496510817702,457.20199999999875,0.9700919089950278,0,0,0,1,0,0,0,732.9778675157257,554.0452745204628,16,16
1,17,9490,940.0,596.0,1.0,1.3230615600093163,0.4122097971567827,0.0,0.6026162052324104,0.23001342220790014,131.946337879674,132.07573584879245,25.0,8.084654195247527,7.280109889280518,122.27278714390768,120.21485103730005,-66.04562970766348,720.0479999999975,0.7568386633702846,0,0,0,1,0,0,0,950.709272918862,560.759114857745,17,17
1,18,4810,1143.0,573.0,1.0,1.5858928691177838,0.7672873132928039,1.0,0.46303427031189837,0.22659199310712422,117.13782408446573,109.80892495603443,16.278820596099706,5.963712468217069,5.656854249492381,85.8862774995045,75.12089654470654,54.2905885889085,516.4819999999984,0.6789469969652058,0,0,0,1,0,0,0,1139.8887733887734,573.6413721413721,18,18
1,19,14931,84.0,752.0,1.0,1.0020040767247032,0.3377628464634254,1.0,0.7784671532846715,0.8835371421632231,141.87320916224996,142.04224723651762,66.40030120413611,23.005888091604618,20.223748416156685,132.93607486307093,133.5354975168722,35.72192329594438,460.82599999999866,0.9855120293059635,0,0,0,0,1,0,0,85.78896256111446,753.3581139910253,19,19
1,20,12858,302.0,757.0,1.0,1.0024014790735603,0.3459494435809246,1.0,0.7727163461538461,0.8673376805318835,131.8855899093013,132.6386067478093,61.39218191268331,21.29917555106044,18.788294228055936,123.74368670764582,123.74207080463198,48.87083867156125,431.61599999999885,0.9829899468674745,0,0,0,0,1,0,0,303.284647690154,758.0015554518587,20,20
1,21,12543,515.0,761.0,1.0,1.001804586586976,0.308565079385409,1.0,0.7716869693613879,0.8725134213890683,129.38343545525672,129.83836104942176,60.14149981501958,21.04029538323026,18.439088914585774,121.1948843804886,123.06994219106792,59.30419623128444,425.02999999999884,0.9839190461248823,0,0,0,0,1,0,0,516.1628796938531,764.2966594913497,21,21
1,22,12211,732.0,767.0,1.0,1.00634044220232,0.36373354361683696,1.0,0.7453457852652139,0.7612620648969368,129.2135499208355,131.36970731489052,54.57105459856901,19.200837069865692,17.0,122.23241254873761,120.3628142635093,42.638108568295955,448.96599999999853,0.9638487647012394,0,0,0,0,1,0,0,729.575055278028,768.5730898370322,22,22
1,23,7664,940.0,776.0,1.0,1.3227828139162323,0.4599530730830671,0.0,0.5114106499399439,0.1563223982839144,119.94459236817676,126.25371281669304,17.46424919657298,6.0510530832452964,5.656854249492381,112.67618712090325,106.50398815101644,31.289290658123566,784.9139999999975,0.6969807202619134,0,0,0,0,1,0,0,940.4886482254698,773.6452244258872,23,23
1,24,4526,1159.0,833.0,1.0,2.5135920707687656,0.8141203701281657,5.0,0.35359375,0.12938275534200702,146.9332853114339,130.26895255585654,13.892443989449804,4.746758080462403,4.242640687119285,95.53217262606128,85.32359363343583,-64.61097138083596,663.0159999999977,0.4890858007348174,0,0,0,0,1,0,0,1162.0861688024745,783.9904993371631,24,24
1,25,14432,83.0,964.0,1.0,1.0032234263768782,0.36278609457809613,1.0,0.7633555485031207,0.8471565375762279,140.22196875178588,140.4314779527724,63.90618123468183,22.48963464152714,19.849433241279208,129.6153460475822,130.6689885497406,32.071225896179115,462.6859999999988,0.9828719310791024,0,0,0,0,0,1,0,84.05647172949003,966.2766768292682,25,25
1,26,12543,298.0,971.0,1.0,1.0020876302615036,0.31112962796668414,1.0,0.76556396484375,0.8533019051836679,129.45571313467738,130.6330739131557,60.41522986797286,20.96818315948559,18.384776310850235,121.6103738687246,123.03050037828835,46.86019840393735,429.7879999999989,0.9819163926726165,0,0,0,0,0,1,0,298.8130431316272,971.9717770868214,26,26
1,27,12465,515.0,980.0,1.0,1.0011878094122804,0.2650970747423741,1.0,0.7667937992125984,0.8647015852829291,128.10535259893808,128.80993750483694,60.21627686929839,20.943102759307,18.384776310850235,123.03657992645927,123.52196446332819,49.53137304347697,425.61599999999885,0.9804152902312412,0,0,0,0,0,1,0,512.956518251103,977.7679903730445,27,27
1,28,11878,742.0,962.0,1.0,1.0341468285657625,0.27876050453568085,-3.0,0.7364374728749458,0.47026329619616947,127.3404905524112,129.80754985747168,32.7566787083184,11.250542436069365,10.295630140987,118.72633338171927,122.29279647995092,37.91756205293442,563.3859999999981,0.9462279933083724,0,0,0,0,0,1,0,726.9781107930628,981.2747095470618,28,28
1,29,6015,941.0,947.0,1.0,1.536985420833063,0.6329997950522619,-1.0,0.4676566630384077,0.1465468418171621,121.12873033951333,128.40560735419618,15.0,5.205442669891101,5.0,101.83784446873243,93.77204418395246,47.57973100697565,718.1819999999979,0.6189863648057627,0,0,0,0,0,1,0,929.5817123857024,976.4862842892768,29,29
1,30,3496,1157.0,1000.0,1.0,3.009450044458762,0.8648123761648744,5.0,0.2576271186440678,0.14873095584928445,146.02656835917776,133.2066064427737,13.892443989449804,4.720139777798382,4.123105625617661,87.83213589077495,73.31923383517417,41.065571596541545,543.4879999999982,0.44080191653007195,0,0,0,0,0,1,0,1155.3767162471395,1001.0955377574371,30,30
1,31,13596,78.0,1179.0,1.0,1.0009672949439736,0.24502310179724332,1.0,0.7690045248868779,0.8445109610295903,133.41840542839694,135.29966740535616,64.0,21.90368354937415,19.235384061671343,129.0,129.35144426002324,13.661502761748624,449.7879999999988,0.9814126394052045,0,0,0,0,0,0,1,78.90394233598117,1178.932480141218,31,31
1,32,12239,294.0,1183.0,1.0,1.002898229466862,0.349986935535727,1.0,0.7711063508064516,0.8604199952238588,128.80237885642092,129.20139318134306,59.50630218724736,20.667398043579272,18.24828759089466,120.66304434361943,120.65621843262538,22.24093827108526,422.7879999999989,0.9809249018193478,0,0,0,0,0,0,1,296.61026227632976,1184.486150829316,32,32
1,33,12012,510.0,1190.0,1.0,1.0024241431199314,0.34312556197400085,1.0,0.7689648550028807,0.8544726005072437,127.41183501116907,128.41339493993607,59.413803110051795,20.543379718182507,18.027756377319946,118.8,119.67660449277949,26.317931571922422,420.3039999999989,0.9810118828861938,0,0,0,0,0,0,1,510.2548285048285,1190.2277722277722,33,33
1,34,11709,723.0,1202.0,1.0,1.0333578949404123,0.2716211158097525,-8.0,0.7435229870459741,0.33151421889556104,126.25486698855595,129.29423807734048,34.40930106817051,9.586533312565539,8.0,121.9577739635198,121.50822247703144,23.98109672327252,666.2139999999981,0.9383339343671114,0,0,0,0,0,0,1,722.7745324109659,1194.6026133743273,34,34
1,35,6248,921.0,1218.0,1.0,1.8006637033215855,0.5019977712510618,4.0,0.41636678661868587,0.09291695019420529,127.80381691448441,128.6001555209013,13.038404810405298,4.5842431170619555,4.123105625617661,117.25561260990703,110.53354828487129,11.200599029432125,919.2379999999966,0.5352981494174093,0,0,0,0,0,0,1,930.687900128041,1207.8822023047376,35,35
1,36,2596,1190.0,1221.0,1.0,2.9537145551926423,0.7820023153279474,4.0,0.2835299257317606,0.16571548858201743,118.40185596959583,108.46197490364999,11.180339887498949,4.157362686606564,3.605551275463989,70.73874812574337,73.79697882242651,23.693938354030774,443.6859999999987,0.4467005076142133,0,0,0,0,0,0,1,1146.7700308166409,1211.1829738058552,36,36
2,1,17896,84.0,109.0,1.0,1.0057186192813985,0.4273338490760659,1.0,0.7861190423896333,0.879901725693125,158.5069920462568,157.84802817900513,70.77428911688199,25.061121289777446,22.02271554554524,142.12587627129113,143.30520474055155,75.23156537349017,505.55199999999854,0.986739448074325,0,1,0,0,0,0,0,85.58644389807779,112.4506034868127,1,1
2,2,15617,301.0,111.0,1.0,1.0064260293090566,0.4375039448250286,1.0,0.7698412698412699,0.8738590501177611,148.48906445015652,149.26486525636233,66.21933252457322,23.393812977686324,20.615528128088304,133.64318164425748,133.5238155343158,64.87438116764028,473.8959999999986,0.9851442990064659,0,1,0,0,0,0,0,302.6453864378562,113.13414868412627,2,2
2,3,15079,514.0,112.0,1.0,1.00562993472442,0.4140497263746817,1.0,0.7643450932684509,0.8457311411853438,145.05430585757412,145.83552379307312,64.76109943476871,22.911360167922997,20.223748416156685,132.3969077300168,132.03630033546193,67.29101082027385,473.3419999999988,0.9829856584093876,0,1,0,0,0,0,0,515.5907553551297,114.16738510511307,3,3
2,4,14533,728.0,117.0,1.0,1.0042312441659131,0.35742126953836373,1.0,0.7528101528101528,0.8033477365883194,140.6367032143521,144.3606594609487,63.150613615387776,21.91772825358702,19.235384061671343,131.03358348148768,131.34670282109283,68.55425565957124,476.7939999999985,0.9725624038011106,0,1,0,0,0,0,0,729.1005986375834,114.9657331590174,4,4
2,5,12073,949.0,108.0,1.0,1.161663720305986,0.46362159293292715,-3.0,0.6249935290158928,0.256722448442014,141.19321274345566,140.51334456200237,23.021728866442675,8.64289606928531,8.06225774829855,129.32751116340881,125.10188901009919,-80.95529683208319,768.7419999999975,0.8288764546359552,0,1,0,0,0,0,0,947.5470057152323,112.38432866727408,5,5
2,6,6490,1200.0,112.0,1.0,2.0918417499272772,0.5459547490137656,4.0,0.37772087067861715,0.15626546765205168,142.2694672481023,141.50971698084905,17.804493814764857,6.189440101105466,5.656854249492381,108.75581714784798,119.19544596920048,-1.2166219691293187,722.4299999999976,0.5553891575028882,0,1,0,0,0,0,0,1154.5739599383667,121.75038520801233,6,6
2,7,16194,82.0,323.0,1.0,1.0074342825070823,0.45544608918860113,1.0,0.7656737588652482,0.8640234280007754,151.95565702917565,151.64761785138597,67.20863039818622,23.799056970074812,21.02379604162864,135.0585058409873,135.28055462429128,61.880552659639804,485.3099999999986,0.985126380144174,0,0,1,0,0,0,0,84.64499197233543,326.436396196122,7,7
2,8,14585,298.0,325.0,1.0,1.0059863064549321,0.4343482682685643,1.0,0.7719381814332592,0.8737539145139585,143.36202681669795,143.7810835958611,63.812224534175265,22.627175816191762,20.0,128.13574532802792,129.13263097989898,60.27587613391151,457.9979999999986,0.9848075624577987,0,0,1,0,0,0,0,300.1657867672266,329.37209461775797,8,8
2,9,13749,512.0,328.0,1.0,1.0041219448543939,0.37820554263522566,1.0,0.7545689040118545,0.8676488233231919,137.34790233193388,137.90576492663388,62.625873247404705,21.88775002120003,19.235384061671343,126.92814634768806,127.14592634354986,57.5758951408032,446.23999999999864,0.9823871958843913,0,0,1,0,0,0,0,513.1291730307659,329.61655393119497,9,9
2,10,12462,708.0,337.0,1.0,1.0273211455138398,0.30263057246672176,0.0,0.737396449704142,0.5430534406606642,130.47199857665777,134.40610105199838,42.485291572496,14.426014689530355,12.806248474865697,126.21756120656552,124.35389719679728,40.171176120911646,537.0039999999983,0.9367459691058746,0,0,1,0,0,0,0,726.8063713689617,330.09637297384046,10,10
2,11,8300,919.0,301.0,1.0,1.334862056826844,0.29693502944915895,1.0,0.5355529745773648,0.11838969480876073,121.27286110271416,129.80754985747168,15.0,5.532074864722766,5.0990195135927845,120.69830041942568,115.80317428650497,54.35168182953497,938.6139999999967,0.6942701798410708,0,0,1,0,0,0,0,938.5809638554217,329.7218072289157,11,11
2,12,3295,1187.0,334.0,1.0,3.7193091003169196,0.66422023139305,3.0,0.22543787629994527,0.16945972219476066,141.24484206189237,135.4843164355196,12.529964086141668,4.678434320885644,4.123105625617661,91.9368759820955,105.58573773840045,-32.076842315138535,494.30999999999847,0.3394632462782672,0,0,1,0,0,0,0,1157.5341426403643,330.56631259484067,12,12
2,13,15983,79.0,535.0,1.0,1.0047415716854904,0.4082443788574257,1.0,0.7655426765015806,0.8863159582661745,149.07577040863444,148.48568954616468,67.20119046564577,23.696410503422584,21.0,134.80362791686102,136.0871978307114,53.07863610674456,476.03599999999847,0.9852669214646774,0,0,0,1,0,0,0,82.16874178814992,539.1651754989676,13,13
2,14,15156,296.0,540.0,1.0,1.005258127466992,0.41782496258792834,1.0,0.7624893092518992,0.8749723914019001,145.52208409995959,144.8481963988506,65.29931086925804,23.067536810108205,20.248456731316587,131.18595998642908,132.2108218598467,54.57953137997608,466.5519999999986,0.9846353743706351,0,0,0,1,0,0,0,298.0037608867775,542.4897730271839,14,14
2,15,14467,510.0,541.0,1.0,1.004398217989455,0.3855463982975816,1.0,0.7765432098765432,0.879751576807451,141.1185718186699,142.88806808127822,63.953107821277925,22.455064075223923,19.849433241279208,130.10764773832474,130.20847622083244,56.47394312980199,454.5839999999987,0.983681240225743,0,0,0,1,0,0,0,511.0686389714523,543.444045068086,15,15
2,16,13876,730.0,529.0,1.0,1.005597139334233,0.35256179060213544,0.0,0.7788504714863045,0.8169471541009439,137.39010006809642,139.64598096615597,50.44799302251776,18.913976511136156,16.55294535724685,129.4005409571382,128.56808058147683,62.6098627468924,461.9979999999987,0.9747119977521773,0,0,0,1,0,0,0,724.477154799654,543.5616171807437,16,16
2,17,11158,976.0,569.0,1.0,1.2256244099010027,0.4092929101065851,-3.0,0.6260801256873527,0.15958862030579904,137.60946586442776,137.63720427268203,20.518284528683193,6.995526145077574,6.4031242374328485,127.27922061357856,125.55529546522357,31.76923983195042,937.3399999999967,0.8101945977345338,0,0,0,1,0,0,0,939.1448288223696,540.3091055744757,17,17
2,18,5602,1154.0,487.0,1.0,2.5758202913708104,0.7241383897508165,5.0,0.3256598069991861,0.13420428000657206,157.51594355159415,141.56623891309678,14.422205101855956,5.3034997246777955,5.0,103.5001529437935,108.63160934005249,-64.59918123429351,724.2579999999974,0.4827229642395519,0,0,0,1,0,0,0,1152.8454123527313,545.2172438414851,18,18
2,19,16849,76.0,749.0,1.0,1.0055032962672477,0.4222174593556842,1.0,0.7644736842105263,0.8979342253301261,153.603344454001,153.44380078712857,68.62215385719105,24.345983373851908,21.470910553583888,137.17871555019022,139.2405986621328,58.540789208692765,485.5899999999983,0.9874003750586029,0,0,0,0,1,0,0,79.58436702474924,753.8177339901478,19,19
2,20,14968,292.0,750.0,1.0,1.0066464951432668,0.43836832990072233,1.0,0.75833417772824,0.8536213391028605,145.41936921719872,144.8481963988506,64.4980619863884,22.815851451672845,20.12461179749811,130.07719601481622,130.70226305816652,50.08683309420119,469.41199999999856,0.9827003249844075,0,0,0,0,1,0,0,295.55284607161946,754.374933190807,20,20
2,21,13964,507.0,754.0,1.0,1.0057232969117378,0.4113940219923844,1.0,0.760566448801743,0.858254747169929,139.51499796608115,140.2069898400219,62.64982043070834,22.013020376141345,19.4164878389476,127.02634493557747,127.1620053686841,45.44535867831228,452.16999999999877,0.9804802696250526,0,0,0,0,1,0,0,508.8692351761673,756.7136923517617,21,21
2,22,13126,732.0,761.0,1.0,1.015649358477928,0.34679740314085294,1.0,0.73658810325477,0.7057309026580177,134.1498942903457,136.24243098242192,50.566787519082126,18.852789674222933,16.76305461424021,128.81187028108553,125.82456025881595,-0.6105073064896497,483.44999999999845,0.9486160294861602,0,0,0,0,1,0,0,720.6628066433034,757.3763522779217,22,22
2,23,7669,953.0,781.0,1.0,1.380220350527626,0.5348194127309355,2.0,0.5612558548009368,0.1617802672643875,125.19300125435363,130.29965464267354,22.47220505424423,6.89346003094291,6.0,102.83510501540519,105.78387799249361,-37.5353514261508,771.8119999999975,0.6878335351361047,0,0,0,0,1,0,0,939.416481940279,762.2884339548833,23,23
2,24,3899,1157.0,750.0,1.0,3.2877059384156935,0.5614591059260862,6.0,0.27384464110127826,0.13320179632237766,138.95006984863753,132.06059215375342,13.038404810405298,4.6894808561763766,4.123105625617661,99.42073605953986,114.98180596374003,47.16247601067487,606.4939999999979,0.3828742573771296,0,0,0,0,1,0,0,1145.228776609387,762.6201590151321,24,24
2,25,16806,74.0,961.0,1.0,1.0051904533570164,0.41620281277630244,1.0,0.7672921517600328,0.8752726551891981,153.17164481188064,153.48289807011074,68.73136110975832,24.27465469298509,21.400934559032695,138.67504905630727,139.27465822826923,47.82527462794559,491.2079999999985,0.9856891495601171,0,0,0,0,0,1,0,78.65518267285493,965.6350708080447,25,25
2,26,14689,290.0,964.0,1.0,1.0053894923452817,0.40963655452783554,1.0,0.7494770141333742,0.8540641174619331,143.00830785492812,143.024473430249,64.41273166075166,22.621355768689114,19.924858845171276,130.10764773832474,130.45915880563388,37.681659790093555,464.89599999999854,0.983429853044555,0,0,0,0,0,1,0,293.1200898631629,967.1971543331745,26,26
2,27,13523,503.0,967.0,1.0,1.005508730821772,0.39213292060485216,1.0,0.7645296246042514,0.8622989067989998,136.704641131642,137.20058308913997,61.554853586049575,21.673426055210538,19.1049731745428,125.50374899275302,125.75577059534834,36.589288670980665,443.92799999999875,0.9812429706490583,0,0,0,0,0,1,0,505.6162833690749,969.9997781557347,27,27
2,28,11220,733.0,970.0,1.0,1.126986157778969,0.3348400190847645,-5.0,0.6803298569003153,0.21310641368475552,130.36978468496181,133.79461872586654,26.40075756488817,8.032778133786145,7.0710678118654755,120.02192557184257,122.84418789513423,15.558631004843932,813.3979999999974,0.8687572590011613,0,0,0,0,0,1,0,718.0829768270945,971.0465240641711,28,28
2,29,6082,903.0,1013.0,1.0,1.970789453110861,0.5518219378568804,7.0,0.38947233606557374,0.08965885469194035,133.94042024267,131.0953851209111,13.416407864998739,4.611092221938093,4.123105625617661,118.89914846074564,111.70121524207273,-43.66237157884305,923.2759999999964,0.5049398090493982,0,0,0,0,0,1,0,925.2617560013153,966.4623479118711,29,29
2,30,1969,1128.0,999.0,1.0,2.964562999856583,0.9076536020258421,3.0,0.32898913951545533,0.23799242970585316,112.25246639615622,97.01546268507923,13.341664064126334,4.470686961261773,4.0,48.270389318799296,47.11461326323988,-26.364818793303545,322.4379999999991,0.5455804932114159,0,0,0,0,0,1,0,1137.6185881157949,985.1701371254444,30,30
2,31,15788,76.0,1176.0,1.0,1.0046027239806985,0.40697023200709975,1.0,0.7667055167055167,0.8751274267916942,148.1120081552639,148.27339613025663,66.70832032063167,23.521631534492204,20.615528128088304,134.08154809093435,135.2916432501452,38.0013228811521,476.13799999999856,0.9849340278860849,0,0,0,0,0,0,1,76.52679250063339,1177.7622878135292,31,31
2,32,13915,290.0,1177.0,1.0,1.0038344092094476,0.38021547429332275,1.0,0.7581453634085213,0.8635190194053814,138.21093160522628,137.7679207943562,62.96824596572466,22.059966717530905,19.4164878389476,127.29398152292497,127.83100545581534,29.64452475355847,449.9979999999987,0.982940698619009,0,0,0,0,0,0,1,290.49126841537907,1178.3729787998564,32,32
2,33,12981,501.0,1177.0,1.0,1.0044570793887078,0.3744429503217125,1.0,0.7867272727272727,0.8463102846623881,133.38013397692342,135.38463723776047,59.07622195096772,20.861581168049025,18.384776310850235,123.383569614739,123.67672307745319,18.216136680823865,439.0299999999987,0.9770067361607647,0,0,0,0,0,0,1,502.92804868654184,1180.155226870041,33,33
2,34,11744,706.0,1149.0,1.0,1.0465286817419714,0.2836323466206356,-8.0,0.7281294562589126,0.30413328576242765,127.46676788630545,131.06105447462264,27.65863337187866,9.040451141212438,8.246211251235321,123.73662089838784,122.23210298751134,72.8816232716978,696.5959999999978,0.9171059310452537,0,0,0,0,0,0,1,717.7352690735695,1182.4008004087193,34,34
2,35,5086,965.0,1154.0,1.0,2.066781919076503,0.44088191572767815,7.0,0.40704281712685075,0.07866332722869106,121.55190432707487,130.80137613954986,10.44030650891055,3.9089911420807075,3.605551275463989,103.86141525119736,109.10074903450719,-59.86356436582073,901.3779999999964,0.5074582190072336,0,0,0,0,0,0,1,935.3486040110106,1188.8810460086513,35,35
2,36,2726,1182.0,1216.0,1.0,4.495667643929615,0.8011721482678804,6.0,0.216624284806103,0.13152335577229496,151.31933157758417,128.03515142334936,11.661903789690601,3.9616184738648315,3.605551275463989,80.31540204594567,90.55462484298683,51.26803577180144,510.3479999999983,0.33042424242424234,0,0,0,0,0,0,1,1149.4930300807043,1188.5909757887014,36,36
3,1,16658,81.0,102.0,1.0,1.0006631039130527,0.24988714701557121,1.0,0.7815153647665963,0.8793832853382056,147.7389263657012,148.7615541731129,70.7248188403477,24.340566494111588,21.37755832643195,142.12846301849606,143.05190420681026,35.287984770907045,487.8959999999986,0.9860597271139787,0,1,0,0,0,0,0,80.22997958938647,101.66886781126186,1,1
3,2,14839,298.0,96.0,1.0,1.000496257781172,0.20186965491596495,1.0,0.7735898237931395,0.8626668204171909,138.65928345928918,139.64598096615597,66.85057965343307,22.91933711649494,20.12461179749811,134.88235294117646,135.80462111027666,46.424700938374656,464.92799999999875,0.9838554616277142,0,1,0,0,0,0,0,298.32380888200015,96.50239234449761,2,2
3,3,14065,513.0,91.0,1.0,1.000680498164278,0.18320823634690794,1.0,0.7661509968406145,0.8866285070032905,134.7626777041147,136.2974687952788,65.14598989960932,22.296330089109787,19.697715603592208,131.48079707698764,132.48170193888984,62.704885055993344,446.48199999999866,0.9840137125266732,0,1,0,0,0,0,0,512.8393174546748,90.78250977603982,3,3
3,4,13666,739.0,92.0,1.0,1.011205503214473,0.24641050053340968,-1.0,0.7726142017186793,0.6181843143898126,134.4666485098344,136.97079980784227,48.76474136094644,16.373724065476754,14.142135623730951,131.0,130.32044349289032,65.02822611669203,527.0679999999984,0.9627672690126455,0,1,0,0,0,0,0,726.9847797453534,84.81889360456607,4,4
3,5,11931,952.0,116.0,1.0,1.075539416464318,0.47432996751518014,-4.0,0.7145167085878549,0.3564773376676994,135.44308177381797,139.6352391053204,28.160255680657446,9.613937834530729,9.0,119.56509400118019,119.2369292885731,75.80944689388947,648.5259999999979,0.881818181818182,0,1,0,0,0,0,0,945.63682843014,79.05137876121029,5,5
3,6,6844,1178.0,120.0,1.0,1.4785472993586606,0.7238645980047784,2.0,0.4799438990182328,0.1613652054444297,131.90695684385543,130.08458786497346,16.1245154965971,6.01956922736824,5.656854249492381,99.09762624148298,91.00815730359906,46.06387812493511,730.0539999999975,0.6920821114369502,0,1,0,0,0,0,0,1149.8983050847457,80.1260958503799,6,6
3,7,15519,91.0,318.0,1.0,1.0006210698700053,0.2405732086684071,1.0,0.7805945374981138,0.8732037042316796,142.43120010536168,142.87407042567241,68.41052550594829,23.462676822435764,20.615528128088304,137.4,138.2481376839442,50.781318061485365,472.5839999999986,0.9849581111957348,0,0,1,0,0,0,0,90.55718796314196,317.7517881306785,7,7
3,8,13849,308.0,313.0,1.0,1.0002272612568124,0.12151632236700065,1.0,0.7829601990049752,0.906158668736092,133.05984566646495,134.2013412749664,65.0,22.22305622616982,19.6468827043885,131.0,132.073796825142,71.76540453976986,438.2399999999987,0.9855536578423,0,0,1,0,0,0,0,307.3491226803379,313.0846270488844,8,8
3,9,13453,522.0,308.0,1.0,1.001002245572942,0.24187145190313905,1.0,0.7663780334966389,0.8859557816358978,132.6652821020806,134.21251804507656,63.788713735268246,21.79819006388283,19.209372712298546,128.07224523681936,128.7262245987989,85.37766370407886,436.8259999999987,0.9839098954143205,0,0,1,0,0,0,0,522.1326098268045,306.84843529324314,9,9
3,10,12375,756.0,308.0,1.0,1.021786701191243,0.07426100089970565,0.0,0.7436899038461539,0.5918681635315886,126.8370470877382,131.89768762188365,41.036569057366385,14.82079022261457,13.038404810405298,126.8974699339891,126.48682969031962,-62.65523832454321,512.5839999999986,0.9357277882797734,0,0,1,0,0,0,0,735.4211717171718,300.5553939393939,10,10
3,11,9097,982.0,315.0,1.0,1.4471362061243846,0.40154710622654927,1.0,0.5183475783475784,0.10108125852064294,134.78553853335865,134.09325113517085,17.804493814764857,5.569500777791654,5.0,126.81973373243008,123.44176802158046,53.33212787505891,1063.453999999996,0.6854796172104588,0,0,1,0,0,0,0,953.2335934923601,294.1820380345169,11,11
3,12,4021,1172.0,247.0,1.0,3.0476136778681906,0.8140234979764795,4.0,0.3297523372150238,0.15751391187483368,152.48418283073127,135.32922818075923,13.92838827718412,4.920217254940355,4.47213595499958,89.56494747675433,88.56768402402743,84.4540267852767,566.3859999999981,0.46332891628737694,0,0,1,0,0,0,0,1173.6010942551604,280.7647351405123,12,12
3,13,15339,99.0,531.0,1.0,1.000478824783261,0.20822520885016046,1.0,0.7716959299693112,0.8609392511571633,141.06702156082528,143.01398533010678,68.54195795277518,23.34276769150859,20.518284528683193,138.0,137.97496052301992,5.426846731291461,473.16999999999865,0.9844998555887164,0,0,0,1,0,0,0,99.03298780885325,530.6534976204446,13,13
3,14,13736,316.0,526.0,1.0,1.000808273932754,0.26785600184530356,1.0,0.7765716870194482,0.8735731131864217,134.49897854389295,135.2479205015737,64.35060217278468,22.087791464315117,19.4164878389476,129.4005409571382,129.58424561700858,52.675430943882716,444.51399999999876,0.9835666463785758,0,0,0,1,0,0,0,316.3905794991264,526.8208357600466,14,14
3,15,13425,530.0,521.0,1.0,1.00035821830143,0.16469917059180122,1.0,0.794425705663057,0.8795393296043615,131.42693131128067,132.84953895290718,63.97655820689325,21.823494883206873,19.1049731745428,128.0,129.6321449418043,0.18594961178759692,437.9599999999989,0.9838768779772811,0,0,0,1,0,0,0,530.6570577281192,521.0209310986965,15,15
3,16,12730,732.0,520.0,1.0,1.002675157510134,0.07572785400175448,0.0,0.7532544378698225,0.7890206779453148,127.44128805345571,130.77079184588584,49.64876634922564,17.91841694034198,15.811388300841896,127.09511755354765,127.07534337376828,-45.774474150079435,450.2719999999988,0.9660772558245427,0,0,0,1,0,0,0,743.3673212882953,514.5186959937156,16,16
